seq,anchorId,range,rssi,sec,nsec
225,0,4286,-88.11191844669132,771,661000000
225,1,3971,-87.97750521510568,771,665000000
225,3,7394,-91.6023145468551,771,676000000
226,0,4343,-87.7184492465625,771,760000000
226,1,3914,-88.67848948908411,771,764000000
226,3,7341,-93.70477098228768,771,773000000
227,0,4382,-89.34951657349458,771,860000000
227,1,3854,-87.59577846656687,771,869000000
227,3,7380,-92.07806221367508,771,872000000
228,0,4381,-87.66678692894757,771,959000000
228,1,3725,-88.84337682125427,771,976000000
228,3,7373,-93.435631925936,771,978000000
229,0,4340,-88.90404546172431,772,58000000
229,1,3731,-87.93013269485084,772,68000000
229,3,7299,-93.39473448443364,772,80000000
230,0,4355,-88.37738121944271,772,160000000
230,1,3676,-88.53945044349156,772,166000000
230,3,7327,-93.47031548478752,772,169000000
231,0,4389,-88.62404412329342,772,260000000
231,1,3593,-87.27042182151939,772,264000000
231,3,7281,-93.2620210209545,772,265000000
232,0,4345,-88.79490691791926,772,360000000
232,1,3542,-87.59024631510388,772,366000000
232,3,6889,-90.35157851893256,772,369000000
233,0,4411,-88.85797550899603,772,459000000
233,1,3542,-87.749479631835,772,465000000
233,3,6851,-90.49263994352238,772,468000000
234,0,4365,-88.50204099396518,772,560000000
234,1,3619,-88.0363618177038,772,566000000
235,0,4311,-87.46643864605437,772,660000000
235,1,3725,-87.80372587171384,772,667000000
235,3,7283,-92.94183264516516,772,670000000
236,0,4307,-88.3926362288279,772,761000000
236,1,3741,-87.82556359446403,772,765000000
236,3,7338,-93.50050485627912,772,767000000
237,0,4457,-88.54413010154713,772,860000000
237,1,3876,-88.04744931203714,772,866000000
237,3,7331,-93.5978186776213,772,870000000
238,0,4363,-88.30416338874251,772,960000000
238,1,3856,-87.63313355377552,772,962000000
238,3,7304,-93.16323554690412,772,965000000
239,0,4320,-88.56544286900346,773,59000000
239,1,3899,-88.46592264736196,773,65000000
239,3,7316,-93.36501113657928,773,74000000
240,0,4284,-88.37018104848902,773,159000000
240,1,4052,-88.11695404304434,773,164000000
240,3,7352,-91.73182766398963,773,167000000
241,0,4308,-87.66433159345263,773,260000000
241,1,4053,-89.18342274934629,773,266000000
241,3,7405,-92.26694965028577,773,268000000
242,0,4247,-88.07121315310582,773,360000000
242,1,3769,-87.84057341156445,773,369000000
242,3,7374,-93.46698217243753,773,373000000
242,2,7402,-91.95486768323975,773,377000000
243,0,4037,-88.09811566485935,773,460000000
243,1,3725,-88.23680176127581,773,463000000
243,3,7361,-91.62478483484983,773,466000000
243,2,7382,-91.91861746794324,773,478000000
244,0,3971,-88.2399963501528,773,560000000
244,1,3824,-87.77200517240216,773,568000000
244,3,7390,-91.98080071439836,773,580000000
244,2,7405,-92.21045363055856,773,584000000
245,0,3812,-88.76502999895273,773,660000000
245,1,3975,-87.53799963691631,773,673000000
245,3,7285,-93.54099965492682,773,677000000
245,2,7411,-91.62003034383112,773,689000000
246,0,3769,-88.13615248055495,773,760000000
246,1,4023,-88.38041039044572,773,767000000
246,3,7326,-93.63175426082184,773,768000000
246,2,7255,-92.93677664185316,773,771000000
247,0,3738,-88.1555585656722,773,860000000
247,1,4273,-87.86085343782213,773,864000000
247,3,7371,-92.50501796503217,773,875000000
247,2,7291,-93.71651549377,773,877000000
248,0,4065,-88.51672083445212,773,958000000
248,1,4301,-88.60355253629837,773,966000000
248,3,7398,-91.7818516974296,773,979000000
248,2,7296,-93.90548706840208,773,982000000
249,0,4094,-88.17280950670587,774,60000000
249,1,4343,-88.55943750249139,774,69000000
249,3,7377,-92.30148668957166,774,74000000
249,2,7304,-93.23478845534042,774,84000000
250,0,4030,-88.42546191619417,774,161000000
250,1,4368,-88.59596015819523,774,164000000
250,3,7387,-91.10905775667445,774,166000000
250,2,7318,-92.965420818121,774,167000000
251,0,3961,-87.93752309125192,774,259000000
251,1,4413,-88.3254918031021,774,272000000
251,3,7442,-90.2388492518768,774,287000000
251,2,7320,-93.89544108444623,774,292000000
252,0,3897,-87.5448359763482,774,360000000
252,1,4334,-88.3160741930226,774,369000000
252,3,7502,-91.41032604814116,774,380000000
252,2,7351,-93.85921675449264,774,392000000
253,0,3908,-87.89998731284706,774,460000000
253,1,4372,-87.66924857438866,774,470000000
253,3,7536,-90.28086157331025,774,472000000
253,2,7326,-93.6245950496154,774,482000000
254,0,3778,-88.20570940799354,774,560000000
254,1,4368,-88.06266364171431,774,562000000
254,3,7572,-90.77948868476268,774,565000000
254,2,7355,-93.95535202447807,774,578000000
255,0,3740,-88.03236169110421,774,660000000
255,1,4440,-89.05904297234068,774,671000000
255,3,7594,-90.7826210999339,774,674000000
255,2,7360,-91.49594334287433,774,684000000
0,0,3702,-87.96856154572463,774,760000000
0,1,4412,-88.39664290031435,774,763000000
0,3,7708,-93.34003458698636,774,774000000
0,2,7349,-91.44423635278768,774,775000000
1,0,3571,-88.30187657755593,774,861000000
1,1,4541,-87.77977766328172,774,869000000
1,3,7729,-92.74102090487314,774,872000000
1,2,7411,-91.09813924374296,774,884000000
2,0,3540,-88.66131231294696,774,960000000
2,1,4620,-88.1289209283134,774,962000000
2,3,7761,-93.16266827652814,774,975000000
2,2,7369,-92.2137246172878,774,975000000
3,0,3527,-87.7240046494327,775,60000000
3,1,4516,-88.40881569481239,775,60000000
3,3,7737,-92.07983139734894,775,61000000
3,2,7384,-91.32848941262176,775,74000000
4,0,3513,-88.15136407202598,775,160000000
4,1,4556,-87.56056852590426,775,169000000
4,3,7766,-92.72954562057744,775,180000000
4,2,7388,-91.9563651542406,775,182000000
5,0,3306,-88.25238991423141,775,260000000
5,1,4519,-88.49588890335632,775,273000000
5,3,7787,-92.49169519795278,775,279000000
5,2,7363,-92.35448381564832,775,288000000
6,0,3312,-88.71870102498318,775,360000000
6,1,4522,-88.02617605038049,775,373000000
6,3,7824,-92.19241374787605,775,376000000
6,2,7337,-92.55265912836504,775,386000000
7,0,3289,-87.74834819815078,775,460000000
7,1,4629,-88.06813330905118,775,464000000
7,3,7850,-91.42842327043002,775,472000000
7,2,7377,-91.48953527674648,775,479000000
8,0,3326,-88.39240542027376,775,560000000
8,1,4665,-88.35200691465465,775,572000000
8,3,7881,-91.75667196676552,775,574000000
8,2,7421,-92.67227974760144,775,585000000
9,0,3357,-88.02331000297725,775,660000000
9,1,4715,-87.89466755374765,775,664000000
9,3,7884,-92.14813107597648,775,665000000
9,2,7427,-91.71437431091954,775,671000000
10,0,3313,-88.20829878812685,775,760000000
10,1,4944,-88.89717068321735,775,770000000
10,3,7853,-93.09125494034204,775,774000000
10,2,7400,-91.40725400811392,775,786000000
11,0,3330,-88.10284949385965,775,860000000
11,1,4936,-87.98718839666435,775,866000000
11,3,7871,-93.03496486397648,775,875000000
11,2,7400,-91.40183667249048,775,881000000
12,0,3369,-88.75520196704052,775,960000000
12,1,4997,-88.64096733204806,775,968000000
12,3,8013,-92.33040400002533,775,972000000
12,2,7441,-91.80305921974984,775,974000000
13,0,3346,-88.51466323658656,776,60000000
13,1,5035,-88.70710114238526,776,65000000
13,3,8016,-91.21503510237385,776,67000000
13,2,7463,-90.32382866805015,776,75000000
14,0,3333,-88.44792449285654,776,161000000
14,1,5098,-88.16586864307664,776,174000000
14,3,8023,-92.00265790896552,776,178000000
14,2,7475,-90.50541486487197,776,187000000
15,0,3407,-88.46102638079456,776,260000000
15,1,5206,-88.13836585638458,776,271000000
15,3,7865,-93.06858326304156,776,275000000
15,2,7499,-90.54856967075912,776,284000000
16,0,3401,-88.57625131058212,776,360000000
16,1,5262,-88.31421916410126,776,363000000
16,3,7921,-91.80673743336368,776,375000000
16,2,7466,-90.52895504215668,776,376000000
17,0,3331,-89.1364733259694,776,465000000
17,1,5109,-88.5836287821353,776,470000000
17,3,7927,-92.784049273895,776,474000000
17,2,7545,-91.11504898819892,776,484000000
18,0,3334,-88.2640384617433,776,560000000
18,1,5165,-88.33743862937136,776,562000000
18,2,7521,-90.1576635332022,776,574000000
19,0,3308,-88.29439984189031,776,660000000
19,1,5282,-88.1772894006268,776,679000000
19,3,8226,-93.574435367731,776,683000000
19,2,7528,-91.0334787221216,776,694000000
20,0,3272,-87.8900513009346,776,760000000
20,1,5374,-88.06299751739583,776,763000000
20,3,8269,-91.8147587998969,776,773000000
20,2,7573,-90.3339892849136,776,776000000
21,0,3297,-87.6668641208917,776,859000000
21,1,5461,-88.82788650060716,776,866000000
21,3,8280,-91.36178708962296,776,870000000
21,2,7574,-91.45256743303533,776,873000000
22,0,3220,-87.7768487213533,776,960000000
22,1,5565,-88.6065105126323,776,972000000
22,3,8316,-91.13193961735838,776,975000000
22,2,7640,-92.93359007225824,776,977000000
23,0,3229,-88.08483059669791,777,60000000
23,1,5597,-88.24259388739885,777,67000000
23,3,8344,-91.26409783640509,777,68000000
23,2,7672,-92.48249200792456,777,76000000
24,0,3190,-88.41447310055356,777,160000000
24,1,5358,-88.51505570497092,777,162000000
24,3,8493,-88.86405432021454,777,174000000
24,2,7666,-92.4325524540533,777,177000000
25,0,3178,-88.1832148602404,777,260000000
25,1,5431,-89.07806184273458,777,269000000
25,3,8539,-89.99770308769838,777,271000000
25,2,7672,-92.42984141466484,777,273000000
26,0,3218,-88.46446555391995,777,360000000
26,1,5646,-87.98196439828362,777,362000000
26,3,8556,-89.40996531509305,777,370000000
26,2,7694,-92.21654363493082,777,370000000
27,0,3150,-88.07561945780692,777,460000000
27,1,5697,-88.44415558163502,777,465000000
27,3,8486,-89.25736094038704,777,477000000
27,2,7687,-92.68694961975476,777,480000000
28,0,3137,-88.02428334438855,777,560000000
28,1,5545,-88.64798519844375,777,563000000
28,3,8512,-88.41614882956996,777,576000000
28,2,7764,-92.67855838261777,777,580000000
29,0,3120,-88.32063307423799,777,661000000
29,1,5583,-88.48869474587484,777,667000000
29,3,8563,-89.11972620481829,777,670000000
29,2,7746,-93.50377621177095,777,681000000
30,0,3071,-88.21802201811889,777,760000000
30,1,5450,-88.0821204183728,777,761000000
30,2,7752,-92.34242158246629,777,774000000
31,0,3084,-88.00047292109521,777,860000000
31,1,5544,-87.267059178477,777,862000000
31,2,7755,-91.5769729090276,777,866000000
32,0,3068,-87.55686557377537,777,960000000
32,1,5943,-88.07954841040832,777,970000000
32,2,7774,-92.89194290144884,777,977000000
33,0,3040,-88.17519296546853,778,54000000
33,1,6010,-89.1463893599187,778,64000000
33,2,7797,-90.99905781285538,778,66000000
34,0,2995,-88.92735975049185,778,160000000
34,1,6077,-88.42759338274773,778,171000000
34,2,7828,-92.09381949731451,778,176000000
35,0,3040,-88.67745378231453,778,260000000
35,1,5998,-88.4998884580053,778,262000000
35,2,7777,-92.0346535619623,778,271000000
36,0,2993,-88.34431920690577,778,360000000
36,1,6048,-88.41260046732282,778,364000000
36,2,7810,-91.59062674471365,778,365000000
37,0,2992,-87.18133318736288,778,461000000
37,1,5907,-88.90445248395854,778,470000000
37,2,7806,-92.1127605835298,778,473000000
38,0,3039,-88.66017903854637,778,559000000
38,1,6007,-88.51324992378339,778,564000000
38,2,7843,-92.59785379225036,778,576000000
39,0,2994,-88.02185277058366,778,660000000
39,1,5991,-88.07134387387023,778,665000000
39,2,7847,-92.4656900653479,778,668000000
40,0,3036,-88.74416548062263,778,760000000
40,1,6050,-87.66103139387579,778,772000000
40,2,7865,-92.08414748682516,778,775000000
41,0,2989,-89.00396896599855,778,860000000
41,1,6370,-92.2139274315642,778,864000000
41,2,7846,-92.4533440600636,778,867000000
42,0,2972,-88.3743358462197,778,960000000
42,1,6403,-92.37762231488855,778,970000000
42,2,7867,-93.8809074966632,778,980000000
43,0,2940,-88.79791047956357,779,59000000
43,1,6277,-92.03998836160352,779,65000000
43,2,7876,-92.49158819641993,779,67000000
44,0,2992,-88.53740335090913,779,161000000
44,1,6316,-92.0527326244802,779,170000000
44,2,7901,-93.15857113238611,779,173000000
45,0,2968,-88.06212750473071,779,260000000
45,1,6349,-92.17792832652356,779,263000000
45,2,7905,-92.56337883581836,779,266000000
46,0,2962,-88.80358701599567,779,360000000
46,1,6588,-89.95160776735405,779,366000000
46,2,7996,-92.54195179113889,779,370000000
47,0,2975,-88.28093709817638,779,460000000
47,1,6686,-90.07843427690784,779,461000000
47,2,8044,-92.32505756494744,779,465000000
48,0,2932,-88.26997129719973,779,560000000
48,1,6451,-89.69698060067023,779,565000000
48,2,8061,-92.26503587967206,779,569000000
49,0,2948,-87.93196981075832,779,660000000
49,1,6504,-88.62047108539134,779,662000000
49,2,8116,-92.68561435413172,779,676000000
50,0,2978,-88.24407506371335,779,759000000
50,1,6686,-90.05995158213416,779,763000000
50,2,8091,-92.37478506180298,779,766000000
51,0,2968,-88.1696240407296,779,860000000
51,1,6716,-89.86344370983302,779,882000000
51,2,7873,-91.36224564070304,779,886000000
52,0,2932,-88.60834913641453,779,960000000
52,1,6674,-89.39618412885814,779,971000000
52,2,7900,-92.39775493280264,779,985000000
53,0,2960,-88.8409260103028,780,58000000
53,1,6764,-89.34572955039594,780,64000000
53,2,7939,-91.7114245225229,780,67000000
54,0,2991,-88.08840769970708,780,160000000
54,1,6692,-88.75309395539684,780,162000000
54,2,7907,-91.91978747496827,780,176000000
55,0,2949,-88.21609555001348,780,260000000
55,1,6727,-89.84342836378735,780,265000000
55,2,8214,-93.64246884607824,780,267000000
56,0,3002,-87.58844765275575,780,360000000
56,1,6766,-89.83170428975313,780,367000000
56,2,8221,-93.80715649562488,780,367000000
57,0,3024,-89.43131357458667,780,460000000
57,1,6826,-89.72118306187276,780,461000000
57,2,8233,-94.20131692495042,780,475000000
58,0,3002,-88.5388253000516,780,560000000
58,1,6859,-90.38389272220496,780,564000000
58,2,8248,-91.2982315286106,780,565000000
59,0,3010,-87.81457493347835,780,660000000
59,1,7289,-93.66042582778246,780,667000000
59,2,8245,-91.56910394494572,780,670000000
60,0,3052,-88.29573114470662,780,760000000
60,1,7332,-93.16175915229316,780,763000000
60,2,8292,-90.53587838199842,780,765000000
61,0,3042,-88.11234199494616,780,860000000
61,1,7343,-93.51863299156513,780,865000000
61,2,8297,-90.9161789036072,780,867000000
62,0,3065,-88.04993556100598,780,960000000
62,1,7387,-91.58589272220314,780,961000000
62,2,8359,-91.23681109306884,780,970000000
63,0,3071,-88.21905883428384,781,60000000
63,1,7363,-93.45633056402204,781,64000000
63,2,8391,-89.21576836071429,781,77000000
64,0,3035,-88.03500128832745,781,160000000
64,1,7363,-92.24164157725755,781,166000000
64,2,8492,-89.217123333688,781,170000000
65,0,3077,-87.99613960202485,781,259000000
65,1,7327,-93.61278221829328,781,270000000
65,2,8521,-88.42686275227085,781,275000000
66,0,3074,-87.02837008765151,781,360000000
66,1,7354,-92.35216442123009,781,363000000
66,2,8545,-87.94854901553845,781,366000000
67,0,3070,-87.57667693190545,781,460000000
67,1,7409,-91.35150138542888,781,480000000
67,2,8547,-89.65820933506865,781,482000000
68,0,3105,-87.87609309080062,781,559000000
68,1,7416,-90.57425946093082,781,560000000
68,2,8523,-89.18136695808732,781,572000000
69,0,3166,-87.7632200031272,781,660000000
69,1,7495,-90.60417004198112,781,663000000
69,2,8494,-88.88457128763886,781,666000000
70,0,3207,-88.41376026111328,781,760000000
70,1,7533,-90.7864756041456,781,761000000
70,2,8547,-89.69167578528563,781,770000000
71,0,3167,-89.17952205698911,781,859000000
71,1,7548,-90.80869196922814,781,866000000
71,2,8572,-90.31697253133134,781,868000000
72,0,3224,-87.7746636119273,781,959000000
72,1,7703,-92.21012349756202,781,970000000
72,2,8764,-91.81108466187378,781,973000000
73,0,3246,-88.14026612509761,782,60000000
73,1,7715,-92.0951194866538,782,63000000
73,2,8758,-93.72605429215064,782,67000000
74,0,3241,-87.62341766850669,782,160000000
74,1,7750,-92.10275874164984,782,172000000
74,2,8808,-94.41332407749069,782,175000000
75,0,3251,-88.2747487494989,782,260000000
75,1,7812,-91.92571267507248,782,263000000
75,2,8963,-91.53785306927202,782,274000000
76,0,3274,-88.16234133583943,782,360000000
76,1,7793,-91.67040299322024,782,367000000
76,2,8965,-92.647239120789,782,370000000
77,0,3245,-87.93894811418299,782,460000000
77,1,7814,-91.60076620552894,782,461000000
77,2,8955,-92.2054539356541,782,465000000
78,0,3254,-89.13099479250825,782,560000000
78,1,7803,-91.74976770709138,782,564000000
78,2,9043,-92.2309908026055,782,567000000
79,0,3230,-88.81619082145752,782,659000000
79,1,7789,-92.3183858991174,782,666000000
79,2,9035,-92.95483179053748,782,674000000
80,0,3220,-88.3433579808807,782,760000000
80,1,7855,-92.60443611482656,782,769000000
80,2,9014,-92.44276637998696,782,772000000
81,0,3232,-88.94284908681199,782,860000000
81,1,7809,-92.40476771144276,782,864000000
81,2,9032,-92.3121586100471,782,875000000
82,0,3260,-88.52565676509101,782,960000000
82,1,7852,-92.35429673456252,782,963000000
82,2,9054,-92.6107649948424,782,972000000
83,0,3217,-87.6539043254213,783,60000000
83,1,7857,-92.18898496157998,783,64000000
83,2,9028,-92.45656794930473,783,66000000
84,0,3257,-88.06164923518294,783,160000000
84,1,7875,-92.69821949116186,783,165000000
84,2,9041,-92.11413313407188,783,169000000
85,0,3227,-88.67082171311395,783,260000000
85,1,7804,-92.13108258548064,783,268000000
85,2,9040,-92.9589724692905,783,270000000
86,0,3278,-88.564966649386,783,360000000
86,1,7845,-92.24172447572109,783,372000000
86,2,9015,-92.54474222906592,783,373000000
87,0,3292,-88.32694828005148,783,460000000
87,1,7806,-91.4363127176034,783,463000000
87,2,9013,-91.73684599524816,783,464000000
88,0,3256,-88.07323064842649,783,560000000
88,1,7862,-92.57825531413468,783,565000000
88,2,9046,-92.24343633726048,783,575000000
89,0,3247,-89.14386119444026,783,660000000
89,1,7820,-91.47819909335968,783,670000000
89,2,9040,-91.69092297888994,783,673000000
90,0,3295,-88.2275473237406,783,760000000
90,1,7898,-91.40601535037834,783,763000000
90,2,9018,-93.13272618047316,783,771000000
91,0,3261,-88.41828321577024,783,860000000
91,1,7866,-92.32545347469404,783,863000000
91,2,9026,-92.01717760367292,783,873000000
92,0,3230,-88.31060763504735,783,960000000
92,1,7853,-92.9368798314184,783,965000000
92,2,9054,-91.9767879873522,783,967000000
93,0,3248,-88.08947392361942,784,60000000
93,1,7874,-92.49443959878604,784,65000000
93,2,9045,-92.50223039614282,784,74000000
94,0,3255,-88.77359430141529,784,160000000
94,1,7822,-92.16526445291954,784,162000000
94,2,9036,-92.5493729147021,784,173000000
95,0,3257,-88.49116848653935,784,260000000
95,1,7827,-92.3371030731521,784,262000000
95,2,9040,-92.6314166701152,784,265000000
96,0,3245,-88.31385158865723,784,360000000
96,1,7843,-92.17262057155143,784,368000000
96,2,9040,-92.27157965127137,784,371000000
97,0,3280,-88.0160449712958,784,460000000
97,1,7838,-92.49038275122304,784,464000000
97,2,9050,-92.78348794449144,784,466000000
98,0,3205,-88.29417926967628,784,560000000
98,1,7846,-91.65853362285289,784,563000000
98,2,9051,-91.984570564441,784,571000000
99,0,3246,-88.2971521030074,784,657000000
99,1,7849,-91.77484003058204,784,664000000
99,2,9017,-91.63745712293948,784,673000000
100,0,3239,-88.60487565617287,784,757000000
100,1,7849,-92.53119113448584,784,765000000
100,2,9019,-92.0838559477893,784,768000000
101,0,3288,-87.4007453595873,784,860000000
101,1,7846,-92.37767615737856,784,867000000
101,2,8998,-92.53945213858168,784,867000000
102,0,3249,-89.00636255241412,784,960000000
102,1,7847,-92.3170755280602,784,967000000
102,2,9010,-91.6559621993012,784,980000000
103,0,3244,-87.60652936384216,785,60000000
103,1,7827,-92.0924171933954,785,61000000
103,2,9005,-92.20334884319392,785,71000000
104,0,3250,-88.21634856441244,785,160000000
104,1,7832,-92.59571735324492,785,163000000
104,2,9034,-92.5898448562687,785,174000000
105,0,3236,-87.85179208043357,785,259000000
105,1,7860,-92.65452305160906,785,263000000
105,2,9038,-92.2925579281703,785,277000000
106,0,3284,-88.03536210814802,785,360000000
106,1,7809,-91.33576080954816,785,364000000
106,2,9031,-92.81030998648036,785,367000000
107,0,3237,-88.03116106697605,785,460000000
107,1,7864,-91.38995014515942,785,472000000
107,2,9027,-92.10054094938272,785,474000000
108,0,3279,-88.59661385337276,785,560000000
108,1,7842,-92.65465476146056,785,569000000
108,2,9042,-92.88280879731845,785,575000000
109,0,3260,-87.93047471534727,785,660000000
109,1,7880,-92.35891406565013,785,672000000
109,2,9034,-92.1220368197732,785,675000000
110,0,3250,-88.58391943306339,785,760000000
110,1,7863,-92.5788403217805,785,763000000
110,2,9041,-93.11577884720371,785,766000000
111,0,3268,-88.48659426705633,785,860000000
111,1,7868,-92.8303728490114,785,868000000
111,2,9038,-92.05511234204408,785,871000000
112,0,3304,-88.33663798461247,785,960000000
112,1,7789,-91.39882073423205,785,963000000
112,2,9022,-92.39301607836865,785,971000000
113,0,3277,-88.3990460054827,786,60000000
113,1,7835,-91.80507983399724,786,62000000
113,2,9040,-92.8383691535458,786,67000000
114,0,3252,-87.39852580461977,786,160000000
114,1,7872,-92.4320518556892,786,176000000
114,2,9048,-92.02561026093846,786,182000000
115,0,3228,-88.3939157038692,786,259000000
115,1,7835,-92.56952897297673,786,264000000
115,2,9057,-91.86854406326556,786,266000000
116,0,3269,-88.21091658671502,786,358000000
116,1,7813,-93.07864413215783,786,362000000
116,2,9049,-92.57914722914973,786,365000000
117,0,3265,-88.03795877067978,786,460000000
117,1,7835,-91.80314666316004,786,463000000
117,2,9047,-91.8138671411608,786,467000000
118,0,3224,-87.6299311442808,786,561000000
118,1,7823,-93.32648212985713,786,575000000
118,2,9009,-93.11318263811027,786,577000000
119,0,3249,-87.97959470177314,786,660000000
119,1,7855,-92.31566447069584,786,662000000
119,2,9040,-91.8537772044492,786,664000000
120,0,3255,-89.32981903004827,786,760000000
120,1,7868,-92.7026171466426,786,763000000
120,2,9051,-92.323008065288,786,766000000
121,0,3222,-88.31177192323429,786,860000000
121,1,7846,-91.79871803151384,786,861000000
121,2,9014,-92.78396621206542,786,868000000
122,0,3265,-88.47954472425977,786,960000000
122,1,7824,-92.32080892956364,786,967000000
122,2,9034,-93.27592221156516,786,974000000
123,0,3266,-88.54822586457786,787,60000000
123,1,7831,-91.7940572247247,787,65000000
123,2,9042,-92.37619830266657,787,67000000
124,0,3229,-87.77114151996712,787,160000000
124,1,7825,-91.66996861011692,787,165000000
124,2,9013,-92.84880749608688,787,177000000
125,0,3252,-87.75503835925443,787,260000000
125,1,7856,-92.220844452592,787,270000000
125,2,9044,-92.36911866696376,787,272000000
126,0,3263,-88.37865443433776,787,360000000
126,1,7829,-92.4878135476525,787,363000000
126,2,9017,-91.5359348251622,787,374000000
127,0,3236,-88.70050578627944,787,460000000
127,1,7846,-92.03287907163856,787,463000000
127,2,9029,-91.76512456782832,787,464000000
128,0,3221,-88.04843484673317,787,560000000
128,1,7836,-91.90674145908996,787,566000000
128,2,9046,-92.7845260807452,787,569000000
129,0,3261,-88.22979765350537,787,660000000
129,1,7839,-92.81047363072564,787,667000000
129,2,9023,-91.9892963308606,787,679000000
130,0,3249,-88.36705684691194,787,759000000
130,1,7862,-92.25397445155647,787,767000000
130,2,9064,-92.59804379980308,787,769000000
131,0,3244,-87.88739301717322,787,859000000
131,1,7840,-92.61956240940906,787,863000000
131,2,9025,-93.1579978659815,787,874000000
132,0,3207,-88.38728380930928,787,959000000
132,1,7859,-92.64998528558476,787,964000000
132,2,9032,-92.38043727883549,787,967000000
133,0,3269,-87.91436655999495,788,60000000
133,1,7868,-93.24017384516482,788,66000000
133,2,9001,-91.6179603903093,788,69000000
134,0,3257,-88.1621860340215,788,160000000
134,1,7813,-92.44813666858032,788,177000000
134,2,9014,-92.07550710484736,788,190000000
135,0,3255,-87.99078062499758,788,260000000
135,1,7821,-92.69364929762752,788,263000000
135,2,9052,-92.26410038969816,788,267000000
136,0,3288,-88.22692659967454,788,360000000
136,1,7854,-92.59666514751606,788,367000000
136,2,9039,-92.49953415226204,788,369000000
137,0,3212,-88.29589982485734,788,460000000
137,1,7852,-92.09822960548873,788,472000000
137,2,8999,-91.36840271300952,788,474000000
138,0,3253,-87.98147174585098,788,560000000
138,1,7830,-91.80951334733714,788,563000000
138,2,9028,-92.74044458117214,788,567000000
139,0,3227,-88.06108783247876,788,659000000
139,1,7851,-92.40573412109389,788,662000000
139,2,9012,-92.82932518399517,788,676000000
140,0,3212,-88.76807376038455,788,760000000
140,1,7857,-92.86661373934716,788,762000000
140,2,9043,-92.111138514559,788,765000000
141,0,3249,-88.06929137953098,788,860000000
141,1,7825,-92.07977217740464,788,864000000
141,2,9049,-92.34911808435544,788,869000000
142,0,3277,-88.73348174739868,788,960000000
142,1,7871,-92.08356269845362,788,963000000
142,2,9040,-91.9025767512301,788,966000000
143,0,3248,-88.08519866945865,789,60000000
143,1,7836,-93.08012798128613,789,65000000
143,2,9029,-91.3773388328242,789,67000000
144,0,3253,-88.5331580559167,789,162000000
144,1,7858,-91.76759633181756,789,172000000
144,2,9026,-92.25742335040869,789,174000000
145,0,3239,-87.66187254814274,789,260000000
145,1,7818,-92.3342224234073,789,263000000
145,2,9027,-92.9200809219738,789,265000000
146,0,3236,-88.5041439996783,789,360000000
146,1,7799,-92.0915923135992,789,367000000
146,2,9032,-91.84905839425238,789,377000000
147,0,3233,-88.7279824992766,789,460000000
147,1,7817,-91.78454443436787,789,468000000
147,2,9030,-92.06045530260724,789,468000000
148,0,3260,-88.00807218113661,789,560000000
148,1,7845,-91.72146468208663,789,562000000
148,2,9042,-92.72766870760958,789,574000000
149,0,3226,-88.01539391059681,789,660000000
149,1,7850,-91.99271007508632,789,665000000
149,2,9037,-92.29150572462946,789,668000000
150,0,3280,-87.12128153853952,789,760000000
150,1,7848,-90.750083744826,789,762000000
150,2,9031,-91.65359878554092,789,773000000
151,0,3260,-88.66333219884561,789,860000000
151,1,7829,-91.67837083886722,789,862000000
151,2,9051,-93.21985864858172,789,866000000
152,0,3200,-88.49690882408683,789,960000000
152,1,7832,-91.91058434470403,789,962000000
152,2,9059,-92.08177846455868,789,969000000
153,0,3267,-87.51740130172085,790,60000000
153,1,7836,-92.42011351195538,790,62000000
153,2,9019,-92.53142546035946,790,64000000
154,0,3234,-87.70628559907541,790,159000000
154,1,7882,-91.39648547826508,790,165000000
154,2,9021,-92.23528286829384,790,168000000
155,0,3254,-88.00871467851474,790,260000000
155,1,7812,-92.3699675270162,790,269000000
155,2,9037,-91.4008105457886,790,270000000
156,0,3262,-87.90259020272275,790,360000000
156,1,7876,-91.9610504831642,790,371000000
156,2,9066,-92.528851855272,790,373000000
157,0,3241,-88.93074991674489,790,460000000
157,1,7809,-92.90552003250042,790,464000000
157,2,9047,-92.2054937173129,790,466000000
158,0,3231,-88.00237505652841,790,560000000
158,1,7857,-91.9549536607106,790,564000000
158,2,9030,-93.17996883757766,790,568000000
159,0,3275,-87.72774010532424,790,660000000
159,1,7839,-91.72607361959714,790,668000000
159,2,9035,-92.34635068859654,790,671000000
160,0,3275,-88.38547934324045,790,760000000
160,1,7842,-92.28132370939804,790,779000000
160,2,9023,-91.6593594307576,790,784000000
161,0,3208,-87.87958563721622,790,860000000
161,1,7849,-92.00301205061326,790,865000000
161,2,9030,-92.61590474541732,790,877000000
162,0,3212,-87.98110627660381,790,960000000
162,1,7795,-92.39107971663154,790,969000000
162,2,9022,-91.1895000830264,790,972000000
163,0,3255,-87.96447153518028,791,60000000
163,1,7835,-92.21310722439326,791,73000000
163,2,9024,-91.9450892565474,791,83000000
164,0,3292,-88.73807625049746,791,160000000
164,1,7902,-92.69665909832884,791,164000000
164,2,9057,-92.4412865616441,791,166000000
165,0,3273,-88.12871479901608,791,260000000
165,1,7846,-91.71938344578558,791,270000000
165,2,9042,-91.27988016661592,791,272000000
166,0,3254,-87.81928549670606,791,360000000
166,1,7844,-93.22491346234204,791,371000000
166,2,9013,-92.62368306358938,791,375000000
