seq,sec,nsec,X,Y,Z
4247,457,59000000,-0.4078969401766942,2.3543514332397937,1.6793365615695035
4248,457,159000000,-0.3739010091380607,2.323857323843602,1.678991341134351
4249,457,259000000,-0.3402854538118491,2.2939048527910506,1.6799417983413438
4250,457,359000000,-0.3072316468016051,2.264315784142562,1.6800736623916708
4251,457,459000000,-0.2737845696572,2.23445463265754,1.6790936623916703
4252,457,559000000,-0.2403374925127949,2.2045934811725174,1.67811366239167
4253,457,659000000,-0.2068904153683898,2.174732329687495,1.6771336623916695
4254,457,759000000,-0.1734433382239847,2.144871178202473,1.676153662391669
4255,457,859000000,-0.1399962610795796,2.1150100267174508,1.6751736623916686
4256,457,959000000,-0.1065491839351745,2.0851488752324285,1.6741936623916682
4257,458,59000000,-0.0731021067907694,2.0552877237474063,1.6732136623916678
4258,458,159000000,-0.0396550296463643,2.025426572262384,1.6722336623916674
4259,458,259000000,-0.006207952501959,1.9955654207773617,1.671253662391667
4260,458,359000000,0.0272391246424462,1.96570426929234,1.6702736623916663
4261,458,459000000,0.0606862017868514,1.9358431178073172,1.669293662391666
4262,458,559000000,0.0941332789312564,1.9059819663222952,1.6683136623916657
4263,458,659000000,0.1275803560756616,1.876120814837273,1.6673336623916652
4264,458,759000000,0.1610274332200666,1.8462596633522508,1.6663536623916648
4265,458,859000000,0.1936708883511414,1.817927879989424,1.6687117843808763
4266,458,959000000,0.2255117322911937,1.7887541478080533,1.675726247226584
4267,459,59000000,0.2583413746267723,1.7578828282422878,1.6792126952883253
4268,459,159000000,0.2917419094755023,1.727078912606817,1.6802237475283368
4269,459,259000000,0.3253617042882764,1.6966501341241351,1.6802654421271082
4270,459,359000000,0.3588341886512485,1.6667134730448168,1.6802611107637455
4271,459,459000000,0.3921012712395058,1.6369473889318435,1.679715763130449
4272,459,559000000,0.4255483483839108,1.607086237446821,1.6787357631304485
4273,459,659000000,0.4589954255283159,1.5772250859617991,1.677755763130448
4274,459,759000000,0.492442502672721,1.547363934476777,1.6767757631304476
4275,459,859000000,0.5258895798171305,1.517502782991755,1.6757957631304472
4276,459,959000000,0.5593366569615411,1.4876416315067325,1.6748157631304468
4277,460,59000000,0.5927837341059518,1.4577804800217102,1.6738357631304464
4278,460,159000000,0.6262308112503624,1.427919328536688,1.672855763130446
4279,460,259000000,0.659677888394773,1.3980581770516658,1.6718757631304455
4280,460,359000000,0.6931249655391837,1.3681970255666436,1.670895763130445
4281,460,459000000,0.7265720426835943,1.3383358740816214,1.6699157631304449
4282,460,559000000,0.760019119828005,1.3084747225965991,1.6689357631304442
4283,460,659000000,0.7934661969724156,1.278613571111577,1.6679557631304438
4284,460,759000000,0.8269132741168262,1.2487524196265547,1.6669757631304434
4285,460,859000000,0.8603603512612369,1.2188912681415325,1.665995763130443
4286,460,959000000,0.8938074284056475,1.1890301166565105,1.6650157631304423
4287,461,59000000,0.9258520246022636,1.1611189650634348,1.670002018520836
4288,461,159000000,0.9580600818221686,1.1309744815841345,1.675474790723272
4289,461,259000000,0.9909978541889752,1.1001377366486853,1.678249974638585
4290,461,359000000,1.0242889058809943,1.0695360635659452,1.6792715956132636
4291,461,459000000,1.057621374022205,1.0392899457283482,1.6792661823363977
4292,461,559000000,1.0909880158245957,1.0093588689588282,1.6784212355527066
4293,461,659000000,1.124435092969006,0.9794977174738136,1.6774412355527062
4294,461,759000000,1.1558634123903406,0.9496365750534114,1.6761670853736597
4295,461,859000000,1.1847860703229258,0.9197754438839084,1.6752342249074033
4296,461,959000000,1.2152649269547675,0.8899143057267741,1.6740094388997768
4297,462,59000000,1.2471943245245172,0.8600531610564324,1.6723564107671407
4298,462,159000000,1.2799860985136988,0.8301920125138538,1.670913041462345
4299,462,260000000,1.312879995517536,0.8003308635127239,1.6695418840337275
4300,462,359000000,1.3454946280051323,0.7704697157655449,1.6679732567719308
4301,462,458000000,1.3772371544678474,0.7433604523883333,1.6661449296263318
4302,462,559000000,1.413142417080918,0.718971999201411,1.667523010321285
4303,462,659000000,1.4461109748234704,0.6995968223649339,1.675161917847199
4304,462,759000000,1.4842161323610958,0.6785422140290155,1.6798159779797412
4305,462,859000000,1.5248380818913276,0.6543474544220936,1.679388589940029
4306,462,959000000,1.5654870781221533,0.6293098593848261,1.6782076655045446
4307,463,59000000,1.6066132379001798,0.6042765338649407,1.6772276655045442
4308,463,159000000,1.6477393976782064,0.5792432083450554,1.6762476655045435
4309,463,259000000,1.68903550570718,0.5534446030927921,1.6780807978500671
4310,463,359000000,1.729651230348196,0.5294009648224968,1.6802407329449989
4311,463,459000000,1.770757405824078,0.5043876236047559,1.679280717247143
4312,463,559000000,1.8118835656021048,0.4793542980848705,1.6783007172471425
4313,463,659000000,1.8530097253801312,0.4543209725649851,1.677320717247142
4314,463,759000000,1.8941358851581576,0.4292876470450998,1.6763407172471416
4315,463,859000000,1.9352620449361844,0.4042543215252144,1.6753607172471412
4316,463,959000000,1.976388204714211,0.3792209960053291,1.6743807172471408
4317,464,59000000,2.017514364492247,0.3541876704854437,1.6734007172471403
4318,464,160000000,2.0545382844419904,0.3304369998450833,1.6779048937185164
4319,464,259000000,2.096481121707356,0.3061829420241986,1.6802654360677975
4320,464,359000000,2.137668168165974,0.2812076387742521,1.6793463227483685
4321,464,459000000,2.178794327944023,0.2561743132543667,1.6783663227483676
4322,464,559000000,2.219920487722072,0.2311409877344835,1.6773863227483674
4323,464,659000000,2.2627265587140046,0.2048676831159786,1.6792853397850382
4324,464,759000000,2.303825141889856,0.1804150792040044,1.680154455002801
4325,464,859000000,2.344951048179292,0.1553820071727346,1.6791747084914133
4326,464,959000000,2.3860772079573405,0.1303486816528521,1.6781947084914128
4327,465,59000000,2.4272033677353893,0.1053153561329684,1.6772147084914124
4328,465,159000000,2.468329527513438,0.0802820306130844,1.676234708491412
4329,465,259000000,2.509455687291487,0.0552487050932005,1.6752547084914116
4330,465,359000000,2.550581847069536,0.0302153795733165,1.6742747084914111
4331,465,459000000,2.5917080068475844,0.0051820540534328,1.6732947084914107
4332,465,559000000,2.62881186715402,-0.0185180265477864,1.6775652235672631
4333,465,659000000,2.670623488126401,-0.0431405466052087,1.6800651775899234
4334,465,759000000,2.7125212841129964,-0.0681375133640611,1.6798705979005188
4335,465,859000000,2.753647443891045,-0.093170838883945,1.6788905979005184
4336,465,959000000,2.7952270295126813,-0.1186575902474219,1.6783640237441109
4337,466,59000000,2.8378991309326302,-0.1445995280065874,1.6796009426614609
4338,466,159000000,2.878575746540452,-0.1691251150466134,1.6802649043023592
4339,466,259000000,2.9193442216136054,-0.193787419800153,1.6796705273730217
4340,466,360000000,2.960470381391654,-0.2188207453200356,1.6786905273730213
4341,466,459000000,3.001596541169703,-0.2438540708399181,1.6777105273730208
4342,466,558000000,3.042722700947752,-0.2688873963598028,1.6767305273730204
4343,466,659000000,3.083848860725801,-0.2939207218796882,1.67575052737302
4344,466,759000000,3.1249750205038493,-0.3189540473995735,1.6747705273730196
4345,466,859000000,3.166101180281898,-0.3439873729194589,1.6737905273730191
4346,466,959000000,3.20463284907921,-0.3675056474142376,1.675430349923361
4347,467,60000000,3.244684133695441,-0.3920748467382635,1.677916551436627
4348,467,159000000,3.2866042895119527,-0.4170250379916705,1.6793156075998148
4349,467,259000000,3.328622536680519,-0.4421038200740279,1.6799354387222891
4350,467,359000000,3.3703539167644285,-0.4672066794325052,1.6801300630395484
4351,467,459000000,3.411732298662815,-0.4922301527709138,1.6801228330866973
4352,467,559000000,3.4527881355165326,-0.5170825646130688,1.6799161869490806
4353,467,659000000,3.493645052246197,-0.5418096257313214,1.6793315244807645
4354,467,759000000,3.534758648709002,-0.5668303879359651,1.678364087796005
4355,467,859000000,3.575884808487051,-0.5918637134558504,1.6773840877960051
4356,467,959000000,3.6170109682651,-0.6168970389757358,1.6764040877960045
4357,468,59000000,3.658137128043149,-0.6419303644956211,1.6754240877960045
4358,468,159000000,3.699263287821197,-0.6669636900155065,1.6744440877960036
4359,468,259000000,3.740389447599246,-0.6919970155353918,1.6734640877960034
4360,468,359000000,3.7806032782013865,-0.7161180118793792,1.673396416971901
4361,468,459000000,3.820027705463505,-0.7403044319767791,1.6748665533228666
4362,468,556000000,3.8612535632251057,-0.7650810244396905,1.6757143565266956
4363,468,659000000,3.902741245769753,-0.7898684411308139,1.6760910638339557
4364,468,759000000,3.944129124262201,-0.8146265148272414,1.67608029651974
4365,468,859000000,3.985351249333817,-0.8393572824115275,1.6757215521974584
4366,468,959000000,4.026407600342015,-0.8641362409079505,1.6750244067255131
4367,469,59000000,4.067523713630125,-0.8891595199379,1.6740544532154484
4368,469,159000000,4.108649873408174,-0.9141928454577852,1.673074453215448
4369,469,259000000,4.149776033186223,-0.9392261709776708,1.6720944532154476
4370,469,359000000,4.190902192964272,-0.964259496497556,1.6711144532154472
4371,469,459000000,4.23202835274232,-0.9892928220174414,1.6701344532154467
4372,469,559000000,4.272334188957938,-1.0135058239749082,1.6699747767778643
4373,469,659000000,4.312773185607653,-1.0379797868711031,1.6702513560324108
4374,469,759000000,4.35394529435909,-1.0626893046840484,1.6702097705091932
4375,469,859000000,4.395179510552875,-1.0874012700664974,1.6699795735710878
4376,469,959000000,4.436371128688217,-1.112126933566412,1.6696136558533283
4377,470,59000000,4.47750953762666,-1.136870091519619,1.6691394909363282
4378,470,159000000,4.518601382248258,-1.1616312122158563,1.6685814565233312
4379,470,259000000,4.559657183062442,-1.186409426298524,1.667965179309789
4380,470,359000000,4.600688878060694,-1.211202822222603,1.6673175247387224
4381,470,459000000,4.641684644456201,-1.2359494253944687,1.6666746784696065
4382,470,559000000,4.68271898183554,-1.260738965112767,1.666067116243693
4383,470,659000000,4.723768531747308,-1.285545199858665,1.6654873255748253
4384,470,759000000,4.764837946669753,-1.3103501315069503,1.664958227013827
4385,470,859000000,4.805938627158087,-1.3351466041275075,1.6645026821975373
4386,470,959000000,4.847080752760961,-1.359927867003803,1.664139697705035
4387,471,59000000,4.888272260388946,-1.3846877906011026,1.6638834192071896
4388,471,159000000,4.92951838911397,-1.4094214760522903,1.663742519673738
4389,471,259000000,4.970821451177396,-1.4341257627678634,1.6637199248390648
4390,471,359000000,5.0121808199274565,-1.458799549643775,1.6638128670779542
4391,471,459000000,5.053593117543999,-1.483443889172725,1.664013242002902
4392,471,559000000,5.0950525663332416,-1.5080618477159418,1.664308229424252
4393,471,659000000,5.13655145593798,-1.5326581579059897,1.6646811310153715
4394,471,759000000,5.178080675763317,-1.5572387165550206,1.6651123690129184
4395,471,859000000,5.219630265748419,-1.5818099998732569,1.6655805828178938
4396,471,959000000,5.261162167597601,-1.606408678296684,1.6660613881547106
4397,472,59000000,5.302588415372711,-1.6311291486073458,1.666443510322111
4398,472,159000000,5.344038415047033,-1.6558027738692878,1.6667503467079947
4399,472,259000000,5.385479279066345,-1.6804666826540997,1.6670109455616495
4400,472,359000000,5.426905212756052,-1.7051305411646178,1.6672252614470562
4401,472,459000000,5.4507069827466825,-1.6973052597879688,1.6672702764896257
4402,472,559000000,5.460412692208501,-1.663693436191452,1.6669523279177034
4403,472,659000000,5.470209826745395,-1.630173037670008,1.6667258044208555
4404,472,759000000,5.480301207606005,-1.5969468854722717,1.666793527247715
4405,472,860000000,5.490725278224696,-1.5640534230326235,1.6671939398326625
4406,472,959000000,5.501406143995177,-1.531416755744763,1.6678511475693971
4407,473,59000000,5.512193704890699,-1.4988867835819453,1.6686150504311748
4408,473,159000000,5.5229342833411454,-1.4663098289740508,1.6693319708478749
4409,473,259000000,5.533381921495735,-1.433601838628485,1.669917855526905
4410,473,359000000,5.543118907803292,-1.4008708287977565,1.6704807207207724
4411,473,459000000,5.552910340359742,-1.368152838381045,1.671056605328657
4412,473,559000000,5.562753718197331,-1.3354422043713396,1.671639846343548
4413,473,659000000,5.57254306175062,-1.3027937669716696,1.672285283968474
4414,473,759000000,5.582155387236791,-1.270294979177242,1.6730803711986415
4415,473,859000000,5.591479575198875,-1.2380101346230838,1.6740894016690788
4416,473,959000000,5.600479541292091,-1.204586897251127,1.6752991487436726
4417,474,59000000,5.609309825347574,-1.1696677592700355,1.6767378100400518
4418,474,159000000,5.618161440636943,-1.1346402695668347,1.6782059548464836
4419,474,259000000,5.627084988963836,-1.0994655163605085,1.6794657347540658
4420,474,359000000,5.636005698365726,-1.0640732943486464,1.6801896064397066
4421,474,459000000,5.644916557321302,-1.0289127027095657,1.680109301179025
4422,474,559000000,5.653910524892868,-0.994553596754104,1.679214532109893
4423,474,659000000,5.662954182926604,-0.9602797217295108,1.6782345321098926
4424,474,759000000,5.67199784096034,-0.926005846704918,1.6772545321098922
4425,474,859000000,5.681041498994076,-0.8917319716803249,1.6762745321098915
4426,474,959000000,5.691573925170306,-0.8556476125766482,1.6771801855431363
4427,475,59000000,5.700912855803438,-0.8208689638127756,1.6785739053524682
4428,475,159000000,5.70984253353546,-0.787080979168496,1.6794996311582062
4429,475,259000000,5.71865226191376,-0.7534271648161872,1.6800225841036878
4430,475,359000000,5.727449707502948,-0.7197381826655839,1.680239535284009
4431,475,459000000,5.736276241023108,-0.685973089698817,1.680257988144635
4432,475,559000000,5.7451473066202245,-0.6521155846344231,1.680176217056329
4433,475,659000000,5.754033275522232,-0.6182364939220133,1.6800810627261868
4434,475,759000000,5.763000281815295,-0.5841458292171509,1.6800055598990955
4435,475,859000000,5.772002725611809,-0.5499363006608907,1.6799851496721958
4436,475,959000000,5.781030289827112,-0.5156182496518971,1.680025361787762
4437,476,59000000,5.790078454480133,-0.4811954632338676,1.6801109838274506
4438,476,159000000,5.799139857494076,-0.4467271209544823,1.6802087344348695
4439,476,259000000,5.808217106519122,-0.4121649224631541,1.680272420292243
4440,476,359000000,5.817310581679564,-0.3775174971546522,1.6802531594034518
4441,476,459000000,5.826418897845271,-0.3428118788278552,1.6801069364325971
4442,476,559000000,5.835539906639338,-0.3080689513990657,1.6798032592048746
4443,476,659000000,5.8446714929891606,-0.273319693677727,1.67933383298994
4444,476,759000000,5.853815515617406,-0.2386754293630916,1.6787242222799803
4445,476,859000000,5.86300731069366,-0.2040933526070852,1.6780524240113908
4446,476,959000000,5.872253724011371,-0.1694440799356075,1.677447821658273
4447,477,59000000,5.881521312624045,-0.134689258737459,1.6769727182105616
4448,477,159000000,5.890808742493483,-0.1002378769836549,1.6766430857860215
4449,477,259000000,5.900127267881609,-0.0659384163998403,1.6764993023151815
4450,477,359000000,5.909467925324116,-0.0317432823979008,1.6765588151729078
4451,477,459000000,5.9188086789732814,0.0023560616087391,1.676807208331338
4452,477,559000000,5.928124762004044,0.0363753568706524,1.6772028698175825
4453,477,660000000,5.937395759420277,0.0703359744726112,1.67768843929199
4454,477,759000000,5.946555139927676,0.1043553731030888,1.6781748601281825
4455,477,859000000,5.955686222183215,0.138315184600465,1.6786411615518368
4456,477,959000000,5.964781223305415,0.1722630936477637,1.6790512501700223
4457,478,59000000,5.97384542949731,0.2062204508569728,1.6793896165792093
4458,478,159000000,5.982888717967755,0.2401992880515039,1.6796521577740604
4459,478,259000000,5.991920867941426,0.2742085014776829,1.6798440311176044
4460,478,359000000,6.000950084667727,0.3082550572415353,1.679975943551596
4461,478,459000000,6.009982582304125,0.3423442531936191,1.6800605887454474
4462,478,559000000,6.019022657132228,0.3764797435061544,1.6801098070072618
4463,478,659000000,6.028073000778469,0.4106634974763713,1.6801326650899788
4464,478,759000000,6.037134969635747,0.4448957872183067,1.680134484636586
4465,478,859000000,6.046209113049048,0.4791751464767813,1.6801167111190511
4466,478,959000000,6.055295593589677,0.5134984381744416,1.680077517190956
4467,479,59000000,6.06439428981564,0.5478609915276021,1.6800129824259251
4468,479,159000000,6.073504926429483,0.5822567517818069,1.6799186362303828
4469,479,259000000,6.08262718150155,0.616678469549006,1.6797911518683897
4470,479,359000000,6.091760779553257,0.6511179287419345,1.6796299440987017
4471,479,459000000,6.10090557634321,0.6855662153819998,1.6794384037661902
4472,479,559000000,6.110061610630877,0.7200140336460463,1.6792245141234812
4473,479,659000000,6.119254156979046,0.7544828862515854,1.6790092613943053
4474,479,759000000,6.128448419112067,0.7889117515625209,1.678798108177171
4475,479,860000000,6.137638473028316,0.8232952492756443,1.678605438762636
4476,479,959000000,6.146838295046425,0.8576470661954542,1.6784457871332592
4477,480,59000000,6.156046921189935,0.891962865408746,1.678333163268824
4478,480,158000000,6.16526137975874,0.9262394380184,1.67827752106101
4479,480,259000000,6.174477358411826,0.9604759608466656,1.6782830907916215
4480,480,359000000,6.183689655305619,0.9946741486186343,1.678347765638917
4481,480,459000000,6.192892903223065,1.0288380562361472,1.6784636238209698
4482,480,559000000,6.2020823963656575,1.0629736004573913,1.6786184174178034
4483,480,659000000,6.211254789827271,1.0970879133881857,1.6787976221850087
4484,480,759000000,6.220386319201015,1.1312234237160048,1.678982880221118
4485,480,859000000,6.229508608450962,1.1653452976953484,1.6791547661880333
4486,480,959000000,6.238624609670832,1.1994594801141332,1.6793110333545938
4487,481,59000000,6.247731228014517,1.2335791923470734,1.67944751267421
4488,481,159000000,6.256830371157827,1.2677106276687191,1.6795613615356018
4489,481,259000000,6.265924886519872,1.301858151944753,1.6796516557703511
4490,481,358000000,6.27501756115827,1.336025059885343,1.679718901825583
4491,481,459000000,6.284110830623295,1.370213659010623,1.6797643876687396
4492,481,559000000,6.2932066965693165,1.4044252735927734,1.679789626384455
4493,481,659000000,6.302306533892227,1.438660293836392,1.6797960123624691
4494,481,757000000,6.311411208650353,1.4729181592201614,1.679784644645158
4495,481,859000000,6.320521502116412,1.5071973773525436,1.6797563111413971
4496,481,959000000,6.329637985433596,1.541495658376999,1.6797117116894087
4497,482,59000000,6.338761016147945,1.5758100149233647,1.6796517568385538
4498,482,158000000,6.347890776140055,1.6101368813195172,1.6795778873651712
4499,482,259000000,6.357027305899432,1.644472257499395,1.679492348224099
4500,482,359000000,6.366170523370227,1.6788118742135332,1.6793983518296662
4501,482,460000000,6.358595223478855,1.7179487972363032,1.6793577226075116
4502,482,559000000,6.33764672452261,1.7607040430276548,1.6796873784458088
4503,482,659000000,6.316871587352228,1.803285927033132,1.680190396069981
4504,482,759000000,6.295501726042154,1.8464625351783015,1.6800986895544598
4505,482,860000000,6.273285500692536,1.890485507363,1.6791606189994102
4506,482,959000000,6.2510273458979615,1.9345504089926475,1.6781806189994095
4507,483,59000000,6.228769191103387,1.9786153106222957,1.6772006189994093
4508,483,159000000,6.206511036308813,2.0226802122519434,1.6762206189994089
4509,483,259000000,6.184252881514238,2.0667451138815918,1.6752406189994085
4510,483,359000000,6.163210232942816,2.109594509288114,1.6754761252225348
4511,483,459000000,6.142474940336253,2.1521365487297945,1.6760189874105031
4512,483,559000000,6.12127349115987,2.1951447447412966,1.676095693028651
4513,483,659000000,6.099601359004343,2.2386236237319177,1.675701715667677
4514,483,759000000,6.07754497589128,2.282486753680073,1.6749234873491687
4515,483,859000000,6.055309493410518,2.3265289829959364,1.6739661596629536
4516,483,959000000,6.033105328774105,2.3705398944674694,1.6730401498210692
4517,484,59000000,6.01103322468215,2.414418745394539,1.67224620052365
4518,484,159000000,5.9890811502260055,2.458177566685798,1.6715722808620384
4519,484,259000000,5.967186506853877,2.5018789568930373,1.670955792284447
4520,484,359000000,5.945289881327888,2.5455823292541453,1.670337321552986
4521,484,458000000,5.9233594882591465,2.589319469158004,1.6696850832787755
4522,484,559000000,5.901391934776329,2.633093769475941,1.6689956845904876
4523,484,659000000,5.879399943184426,2.67689250790296,1.6682818477931185
4524,484,759000000,5.857398264942283,2.720700932980217,1.6675583243455094
4525,484,859000000,5.8353955774834825,2.764510367274139,1.6668337916812384
4526,484,959000000,5.81329384657511,2.808286075810999,1.6661429847740277
4527,485,60000000,5.7910114518692914,2.8518582829619263,1.6656556792527488
4528,485,159000000,5.7685660254293625,2.895267736131805,1.665449864582946
4529,485,259000000,5.746053481593445,2.939044097046614,1.6652942097877914
4530,485,359000000,5.7235097085474935,2.982877695238741,1.6650876116206386
4531,485,459000000,5.70097501586141,3.0267203458248297,1.6648463334103516
4532,485,559000000,5.678453888548874,3.0705643994922887,1.6645837560401495
4533,485,659000000,5.655942669764955,3.1144092320339545,1.664311607621589
4534,485,759000000,5.633347291593312,3.158195147482367,1.6640966424511248
4535,485,859000000,5.610765720745047,3.2020324338438035,1.663937680679665
4536,485,959000000,5.588190805576904,3.245885276756616,1.6637898658510455
4537,486,59000000,5.56561168338357,3.289739728645337,1.6636532942790794
4538,486,159000000,5.543024917274383,3.333595181710808,1.6635334312292565
4539,486,259000000,5.520427604302448,3.377451670194276,1.6634350593953602
4540,486,359000000,5.497817384503968,3.421309192533441,1.6633618694885095
4541,486,459000000,5.475192548832029,3.465167694021306,1.6633163154961943
4542,486,559000000,5.452552110132973,3.5090270839958,1.6632995392048255
4543,486,659000000,5.429895834011891,3.5528872537728438,1.6633113592517266
4544,486,759000000,5.407224228460141,3.596748091099892,1.663350322973914
4545,486,859000000,5.384538493996245,3.640609489208548,1.6634138161620708
4546,486,959000000,5.3618404389522105,3.684471349838037,1.6634982229505872
4547,487,59000000,5.339132366844909,3.7283335808528295,1.6635991258077962
4548,487,159000000,5.31641694428039,3.772196090115016,1.6637115340337612
4549,487,259000000,5.293697058462542,3.8160587779213593,1.6638301283778547
4550,487,359000000,5.271091654789738,3.859968852301086,1.6638924174579512
4551,487,459000000,5.248420405052623,3.903831500333157,1.6639305680250935
4552,487,559000000,5.2257617875777616,3.947693335262513,1.6639311322382766
4553,487,659000000,5.20308932041754,3.991544466041681,1.6639399864419857
4554,487,759000000,5.180431999783229,4.035402006707936,1.663954073981384
4555,487,858000000,5.157786662274565,4.079264919808412,1.6639464216442623
4556,487,959000000,5.135127026481265,4.123119865173766,1.6639469617614542
4557,488,59000000,5.112469158611632,4.166975467408791,1.6639483712634615
4558,488,159000000,5.089816704125976,4.21083377570574,1.6639579438939984
4559,488,259000000,5.06715918794688,4.254689309442379,1.663948674160911
4560,488,359000000,5.044501637894794,4.298544836957371,1.6639486140268054
4561,488,458000000,5.021844965795048,4.342400808408311,1.663958642517281
4562,488,559000000,4.999194957164336,4.386260282046748,1.6639583122097736
4563,488,659000000,4.976539776257159,4.430116995277429,1.6639488502534068
4564,488,759000000,4.95387819076161,4.473970389564368,1.6639586065836274
4565,488,859000000,4.931230482946042,4.517831088734254,1.6639488457770324
4566,488,959000000,4.908569652289662,4.561684883925945,1.6639581613460162
4567,489,59000000,4.88591646279718,4.605542710787419,1.663958025771631
4568,489,159000000,4.863257606628886,4.649397565133287,1.6639581244556156
4569,489,259000000,4.840599239858517,4.693252678381869,1.6639580454967344
4570,489,359000000,4.817947963482271,4.737111536508926,1.6639481338442252
4571,489,459000000,4.7952906796145545,4.780967254374243,1.6639577639314267
4572,489,559000000,4.772634452328767,4.824823578092478,1.663957920120419
4573,489,659000000,4.749984728376543,4.868683297186014,1.6639477299103993
4574,489,759000000,4.72732969707231,4.9125402338495,1.6639478228187623
4575,489,859000000,4.704668688525224,4.956394049945452,1.66395760264441
4576,489,959000000,4.682015078906077,5.000251789268895,1.6639578483894082
4577,490,59000000,4.659355677507821,5.044106493780707,1.6639580649077004
4578,490,159000000,4.636702542546055,5.0879644381491325,1.6639575843671623
4579,490,260000000,4.6140505366967295,5.131823054830114,1.6639575636214714
4580,490,359000000,4.591392909643845,5.175678712870116,1.6639478333447266
4581,490,459000000,4.568735605273496,5.219534541352068,1.6639574853242467
4582,490,559000000,4.54608516597102,5.263393982674751,1.6639473398576534
4583,490,659000000,4.5234232464034125,5.307247375782451,1.6639573465187425
4584,490,759000000,4.500767813466196,5.351104245837175,1.6639571395349493
4585,490,859000000,4.478113407694119,5.3949616721682645,1.663957279842483
4586,490,959000000,4.463620154349026,5.428492407590206,1.6729641085421882
4587,491,59000000,4.441887926390234,5.4438460867352045,1.6838827507398193
4588,491,159000000,4.442222421499818,5.445739484332356,1.6982436685910085
4589,491,259000000,4.4395353587293656,5.44574339922612,1.7037793448278238
4590,491,359000000,4.435010859721498,5.445032026803783,1.7051307877690496
4591,491,460000000,4.430237236746831,5.443752940366744,1.7051398778717746
4592,491,559000000,4.425304769105115,5.442431291695536,1.704369956097909
4593,491,659000000,4.42027575063103,5.441083772346925,1.703126322017953
4594,491,759000000,4.415188036234563,5.439720525497723,1.7015946287213726
4595,491,859000000,4.41006463562312,5.438347716570878,1.699887770810839
4596,491,959000000,4.404919537194451,5.4369690937404505,1.698074398381925
4597,492,59000000,4.399761245789972,5.435586935868294,1.6961962567042026
4598,492,159000000,4.394594932589414,5.434202628565693,1.6942787304915732
4599,492,259000000,4.389423741924443,5.4328170143524686,1.6923372558089045
4600,492,360000000,4.384249585744382,5.431430605533104,1.6903812190874252
4601,492,459000000,4.3898499517547815,5.432683336399517,1.6886639129855745
4602,492,559000000,4.404712927810318,5.436665852647197,1.688126541508931
4603,492,659000000,4.419749413868664,5.440694860690586,1.688438631607729
4604,492,759000000,4.434894175643027,5.4447528810808015,1.6892794082908886
4605,492,859000000,4.450106619474671,5.448829036796197,1.690449575512622
4606,492,959000000,4.465361490647889,5.452916560866316,1.6918253043294318
4607,493,59000000,4.480643079394737,5.457011243877885,1.6933296517596244
4608,493,159000000,4.495941614235379,5.461110467574728,1.6949148062953308
4609,493,259000000,4.511251017691263,5.465212603503837,1.6965510574958178
4610,493,359000000,4.526567510055645,5.469316638897374,1.6982199426649278
4611,493,459000000,4.541888740867549,5.473421943952168,1.6999099885964604
4612,493,559000000,4.557213248676239,5.47752812707427,1.701614065615405
4613,493,659000000,4.572540125014907,5.481634944841096,1.703327743383144
4614,493,759000000,4.587868805392766,5.485742245998028,1.7050482691564135
4615,493,860000000,4.603198939311957,5.489849936629613,1.7067739329186122
4616,493,959000000,4.6185303093995325,5.493957958491011,1.708503672718724
4617,494,59000000,4.633862781068691,5.498066275519845,1.7102368292906889
4618,494,159000000,4.649196271251662,5.502174865458209,1.711972993752606
4619,494,259000000,4.664530728933392,5.506283714636682,1.7137119128596272
4620,494,359000000,4.679866123041716,5.510392814729515,1.715453430113418
4621,494,459000000,4.695202434913759,5.514502160736014,1.7171974491575177
4622,494,559000000,4.710539653609087,5.518611749724704,1.7189439110241702
4623,494,659000000,4.725877772993808,5.522721580052012,1.7206927799906206
4624,494,759000000,4.741216789926351,5.526831650876163,1.722444034786878
4625,494,859000000,4.756556703128713,5.530941961854715,1.7241976631299518
4626,494,959000000,4.771897512484116,5.535052512956378,1.7259536583258934
4627,495,59000000,4.787239218599989,5.539163304343913,1.7277120171572835
4628,495,159000000,4.802581822536044,5.543274336301266,1.729472738569834
4629,495,259000000,4.817925325635059,5.547385609188235,1.7312358228557885
4630,495,359000000,4.833269729417576,5.551497123412246,1.7330012711461933
4631,495,459000000,4.848615035516386,5.555608879410804,1.7347690850951971
4632,495,559000000,4.863961245635742,5.559720877640561,1.7365392666837494
4633,495,659000000,4.879308361525995,5.563833118570522,1.7383118180975368
4634,495,759000000,4.894656384967812,5.567945602677814,1.7400867416510788
4635,495,859000000,4.910005317762342,5.572058330445053,1.741864039740531
4636,495,959000000,4.925355161725112,5.576171302358708,1.743643714814334
4637,496,59000000,4.940705918682238,5.580284518908084,1.7454257693549655
4638,496,159000000,4.956057590468057,5.584397980584688,1.7472102058675931
4639,496,259000000,4.971410178923668,5.588511687881841,1.7489970268730204
4640,496,359000000,4.98676368589602,5.592625641294433,1.7507862349033043
4641,496,459000000,5.002118113237356,5.596739841318766,1.752577832499033
4642,496,559000000,5.017473462804875,5.600854288452478,1.754371822207634
4643,496,659000000,5.032829736460511,5.604968983194469,1.7561682065823288
4644,496,759000000,5.048186936070812,5.609083926044882,1.7579669881814826
4645,496,859000000,5.063545063506885,5.613199117505073,1.759768169568208
4646,496,959000000,5.078904120644317,5.617314558077608,1.7615717533101185
